Date,Maker,Model,Quantity
1810-03-10,Henry Lever,model_1,27
1810-03-11,Henry Lever,model_1,35
1810-03-12,Henry Lever,model_1,33
1810-03-13,Henry Lever,model_1,44
1810-03-14,Henry Lever,model_1,67
1810-03-15,Henry Lever,model_1,66
1810-03-16,Henry Lever,model_1,64
1810-03-17,Henry Lever,model_1,66
1810-03-18,Henry Lever,model_1,61
1810-03-19,Henry Lever,model_1,79
1810-03-20,Henry Lever,model_1,85
1810-03-21,Henry Lever,model_1,89
1810-03-22,Henry Lever,model_1,78
1810-03-23,Henry Lever,model_1,79
1810-03-24,Henry Lever,model_1,91
1810-03-25,Henry Lever,model_1,91
1810-03-26,Henry Lever,model_1,83
1810-03-27,Henry Lever,model_1,88
1810-03-28,Henry Lever,model_1,85
1810-03-29,Henry Lever,model_1,75
1810-03-30,Henry Lever,model_1,71
1810-03-31,Henry Lever,model_1,53
1810-04-01,Henry Lever,model_1,46
1810-04-02,Henry Lever,model_1,60
1810-04-03,Henry Lever,model_1,74
1810-04-04,Henry Lever,model_1,63
1810-04-05,Henry Lever,model_1,63
1810-04-06,Henry Lever,model_1,73
1810-04-07,Henry Lever,model_1,76
1810-04-08,Henry Lever,model_1,75
1810-04-09,Henry Lever,model_1,67
1810-04-10,Henry Lever,model_1,66
1810-04-11,Henry Lever,model_1,76
1810-04-12,Henry Lever,model_1,65
1810-04-13,Henry Lever,model_1,69
1810-04-14,Henry Lever,model_1,71
1810-04-15,Henry Lever,model_1,75
1810-04-16,Henry Lever,model_1,64
1810-04-17,Henry Lever,model_1,71
1810-04-18,Henry Lever,model_1,47
1810-04-19,Henry Lever,model_1,49
1810-04-20,Henry Lever,model_1,69
1810-04-21,Henry Lever,model_1,61
1810-04-22,Henry Lever,model_1,73
1810-04-23,Henry Lever,model_1,57
1810-04-24,Henry Lever,model_1,64
1810-04-25,Henry Lever,model_1,66
1810-04-26,Henry Lever,model_1,82
1810-04-27,Henry Lever,model_1,76
1810-04-28,Henry Lever,model_1,86
1810-04-29,Henry Lever,model_1,108
1810-04-30,Henry Lever,model_1,111
1810-05-01,Henry Lever,model_1,115
1810-05-02,Henry Lever,model_1,127
1810-05-03,Henry Lever,model_1,147
1810-05-04,Henry Lever,model_1,161
1810-05-05,Henry Lever,model_1,160
1810-05-06,Henry Lever,model_1,148
1810-05-07,Henry Lever,model_1,157
1810-05-08,Henry Lever,model_1,147
1810-05-09,Henry Lever,model_1,119
1810-05-10,Henry Lever,model_1,100
1810-05-11,Henry Lever,model_1,88
1810-05-12,Henry Lever,model_1,55
1810-05-13,Henry Lever,model_1,53
1810-05-14,Henry Lever,model_1,74
1810-05-15,Henry Lever,model_1,59
1810-05-16,Henry Lever,model_1,62
1810-05-17,Henry Lever,model_1,55
1810-05-18,Henry Lever,model_1,58
1810-05-19,Henry Lever,model_1,66
1810-05-20,Henry Lever,model_1,69
1810-05-21,Henry Lever,model_1,54
1810-05-22,Henry Lever,model_1,36
1810-05-23,Henry Lever,model_1,21
1810-05-24,Henry Lever,model_1,18
1810-05-25,Henry Lever,model_1,12
1810-05-26,Henry Lever,model_1,1
1810-05-27,Henry Lever,model_1,0
1810-05-28,Henry Lever,model_1,17
1810-05-29,Henry Lever,model_1,17
1810-05-30,Henry Lever,model_1,1
1810-05-31,Henry Lever,model_1,16
1810-06-01,Henry Lever,model_1,6
1810-06-02,Henry Lever,model_1,7
1810-06-03,Henry Lever,model_1,4
1810-06-04,Henry Lever,model_1,23
1810-06-05,Henry Lever,model_1,22
1810-06-06,Henry Lever,model_1,5
1810-06-07,Henry Lever,model_1,13
1810-06-08,Henry Lever,model_1,3
1810-06-09,Henry Lever,model_1,6
1810-06-10,Henry Lever,model_1,1
1810-06-11,Henry Lever,model_1,7
1810-06-12,Henry Lever,model_1,8
1810-06-13,Henry Lever,model_1,15
1810-06-14,Henry Lever,model_1,2
1810-06-15,Henry Lever,model_1,13
1810-06-16,Henry Lever,model_1,1
1810-06-17,Henry Lever,model_1,4
1810-06-18,Henry Lever,model_1,4
1810-06-19,Henry Lever,model_1,18
1810-06-20,Henry Lever,model_1,28
1810-06-21,Henry Lever,model_1,35
1810-06-22,Henry Lever,model_1,29
1810-06-23,Henry Lever,model_1,34
1810-06-24,Henry Lever,model_1,18
1810-06-25,Henry Lever,model_1,22
1810-06-26,Henry Lever,model_1,41
1810-06-27,Henry Lever,model_1,40
1810-06-28,Henry Lever,model_1,45
1810-06-29,Henry Lever,model_1,35
1810-06-30,Henry Lever,model_1,27
1810-07-01,Henry Lever,model_1,38
1810-07-02,Henry Lever,model_1,38
1810-07-03,Henry Lever,model_1,58
1810-07-04,Henry Lever,model_1,44
1810-07-05,Henry Lever,model_1,43
1810-07-06,Henry Lever,model_1,38
1810-07-07,Henry Lever,model_1,10
1810-07-08,Henry Lever,model_1,5
1810-07-09,Henry Lever,model_1,7
1810-07-10,Henry Lever,model_1,9
1810-07-11,Henry Lever,model_1,21
1810-07-12,Henry Lever,model_1,29
1810-07-13,Henry Lever,model_1,37
1810-07-14,Henry Lever,model_1,38
1810-07-15,Henry Lever,model_1,47
1810-07-16,Henry Lever,model_1,39
1810-07-17,Henry Lever,model_1,37
1810-07-18,Henry Lever,model_1,47
1810-07-19,Henry Lever,model_1,37
1810-07-20,Henry Lever,model_1,6
1810-07-21,Henry Lever,model_1,3
1810-07-22,Henry Lever,model_1,2
1810-07-23,Henry Lever,model_1,7
1810-07-24,Henry Lever,model_1,20
1810-07-25,Henry Lever,model_1,31
1810-07-26,Henry Lever,model_1,41
1810-07-27,Henry Lever,model_1,28
1810-07-28,Henry Lever,model_1,27
1810-07-29,Henry Lever,model_1,27
1810-07-30,Henry Lever,model_1,9
1810-07-31,Henry Lever,model_1,12
1810-08-01,Henry Lever,model_1,20
1810-08-02,Henry Lever,model_1,18
1810-08-03,Henry Lever,model_1,28
1810-08-04,Henry Lever,model_1,27
1810-08-05,Henry Lever,model_1,43
1810-08-06,Henry Lever,model_1,48
1810-08-07,Henry Lever,model_1,41
1810-08-08,Henry Lever,model_1,40
1810-08-09,Henry Lever,model_1,42
1810-08-10,Henry Lever,model_1,29
1810-08-11,Henry Lever,model_1,33
1810-08-12,Henry Lever,model_1,46
1810-08-13,Henry Lever,model_1,56
1810-08-14,Henry Lever,model_1,80
1810-08-15,Henry Lever,model_1,70
1810-08-16,Henry Lever,model_1,83
1810-08-17,Henry Lever,model_1,68
1810-08-18,Henry Lever,model_1,62
1810-08-19,Henry Lever,model_1,62
1810-08-20,Henry Lever,model_1,61
1810-08-21,Henry Lever,model_1,79
1810-08-22,Henry Lever,model_1,73
1810-08-23,Henry Lever,model_1,74
1810-08-24,Henry Lever,model_1,79
1810-08-25,Henry Lever,model_1,91
1810-08-26,Henry Lever,model_1,83
1810-08-27,Henry Lever,model_1,71
1810-08-28,Henry Lever,model_1,62
1810-08-29,Henry Lever,model_1,70
1810-08-30,Henry Lever,model_1,72
1810-08-31,Henry Lever,model_1,53
1810-09-01,Henry Lever,model_1,37
1810-09-02,Henry Lever,model_1,27
1810-09-03,Henry Lever,model_1,44
1810-09-04,Henry Lever,model_1,44
1810-09-05,Henry Lever,model_1,54
1810-09-06,Henry Lever,model_1,69
1810-09-07,Henry Lever,model_1,74
1810-09-08,Henry Lever,model_1,70
1810-09-09,Henry Lever,model_1,66
1810-09-10,Henry Lever,model_1,77
1810-09-11,Henry Lever,model_1,105
1810-09-12,Henry Lever,model_1,105
1810-09-13,Henry Lever,model_1,102
1810-09-14,Henry Lever,model_1,98
1810-09-15,Henry Lever,model_1,108
1810-09-16,Henry Lever,model_1,111
1810-09-17,Henry Lever,model_1,97
1810-09-18,Henry Lever,model_1,99
1810-09-19,Henry Lever,model_1,89
1810-09-20,Henry Lever,model_1,75
1810-09-21,Henry Lever,model_1,83
1810-09-22,Henry Lever,model_1,88
1810-09-23,Henry Lever,model_1,68
1810-09-24,Henry Lever,model_1,69
1810-09-25,Henry Lever,model_1,88
1810-09-26,Henry Lever,model_1,74
1810-09-27,Henry Lever,model_1,71
1810-09-28,Henry Lever,model_1,82
1810-09-29,Henry Lever,model_1,73
1810-09-30,Henry Lever,model_1,75
1810-10-01,Henry Lever,model_1,73
1810-10-02,Henry Lever,model_1,93
1810-10-03,Henry Lever,model_1,76
1810-10-04,Henry Lever,model_1,72
1810-10-05,Henry Lever,model_1,73
1810-10-06,Henry Lever,model_1,80
1810-10-07,Henry Lever,model_1,76
1810-10-08,Henry Lever,model_1,71
1810-10-09,Henry Lever,model_1,83
1810-10-10,Henry Lever,model_1,74
1810-10-11,Henry Lever,model_1,83
1810-10-12,Henry Lever,model_1,68
1810-10-13,Henry Lever,model_1,75
1810-10-14,Henry Lever,model_1,73
1810-10-15,Henry Lever,model_1,59
1810-10-16,Henry Lever,model_1,66
1810-10-17,Henry Lever,model_1,78
1810-10-18,Henry Lever,model_1,78
1810-10-19,Henry Lever,model_1,74
1810-10-20,Henry Lever,model_1,85
1810-10-21,Henry Lever,model_1,79
1810-10-22,Henry Lever,model_1,65
1810-10-23,Henry Lever,model_1,80
1810-10-24,Henry Lever,model_1,66
1810-10-25,Henry Lever,model_1,67
1810-10-26,Henry Lever,model_1,61
1810-10-27,Henry Lever,model_1,60
1810-10-28,Henry Lever,model_1,63
1810-10-29,Henry Lever,model_1,48
1810-10-30,Henry Lever,model_1,74
1810-10-31,Henry Lever,model_1,94
1810-11-01,Henry Lever,model_1,97
1810-11-02,Henry Lever,model_1,110
1810-11-03,Henry Lever,model_1,113
1810-11-04,Henry Lever,model_1,105
1810-11-05,Henry Lever,model_1,123
1810-11-06,Henry Lever,model_1,120
1810-11-07,Henry Lever,model_1,119
1810-11-08,Henry Lever,model_1,102
1810-11-09,Henry Lever,model_1,100
1810-11-10,Henry Lever,model_1,101
1810-11-11,Henry Lever,model_1,86
1810-11-12,Henry Lever,model_1,76
1810-11-13,Henry Lever,model_1,87
1810-11-14,Henry Lever,model_1,83
1810-11-15,Henry Lever,model_1,97
1810-11-16,Henry Lever,model_1,88
1810-11-17,Henry Lever,model_1,84
1810-11-18,Henry Lever,model_1,82
1810-11-19,Henry Lever,model_1,84
1810-11-20,Henry Lever,model_1,81
1810-11-21,Henry Lever,model_1,62
1810-11-22,Henry Lever,model_1,33
1810-11-23,Henry Lever,model_1,36
1810-11-24,Henry Lever,model_1,40
1810-11-25,Henry Lever,model_1,32
1810-11-26,Henry Lever,model_1,42
1810-11-27,Henry Lever,model_1,50
1810-11-28,Henry Lever,model_1,59
1810-11-29,Henry Lever,model_1,59
1810-11-30,Henry Lever,model_1,66
1810-12-01,Henry Lever,model_1,81
1810-12-02,Henry Lever,model_1,76
1810-12-03,Henry Lever,model_1,66
1810-12-04,Henry Lever,model_1,71
1810-12-05,Henry Lever,model_1,86
1810-12-06,Henry Lever,model_1,73
1810-12-07,Henry Lever,model_1,72
1810-12-08,Henry Lever,model_1,73
1810-12-09,Henry Lever,model_1,64
1810-12-10,Henry Lever,model_1,89
1810-12-11,Henry Lever,model_1,87
1810-12-12,Henry Lever,model_1,89
1810-12-13,Henry Lever,model_1,100
1810-12-14,Henry Lever,model_1,93
1810-12-15,Henry Lever,model_1,87
1810-12-16,Henry Lever,model_1,71
1810-12-17,Henry Lever,model_1,81
1810-12-18,Henry Lever,model_1,80
1810-12-19,Henry Lever,model_1,84
1810-12-20,Henry Lever,model_1,91
1810-12-21,Henry Lever,model_1,66
1810-12-22,Henry Lever,model_1,56
1810-12-23,Henry Lever,model_1,55
1810-12-24,Henry Lever,model_1,50
1810-12-25,Henry Lever,model_1,38
1810-12-26,Henry Lever,model_1,37
1810-12-27,Henry Lever,model_1,21
1810-12-28,Henry Lever,model_1,12
1810-12-29,Henry Lever,model_1,27
1810-12-30,Henry Lever,model_1,34
1810-12-31,Henry Lever,model_1,48
1811-01-01,Henry Lever,model_1,39
1811-01-02,Henry Lever,model_1,24
1811-01-03,Henry Lever,model_1,25
1811-01-04,Henry Lever,model_1,7
1811-01-05,Henry Lever,model_1,17
1811-01-06,Henry Lever,model_1,36
1811-01-07,Henry Lever,model_1,33
1811-01-08,Henry Lever,model_1,12
1811-01-09,Henry Lever,model_1,1
1811-01-10,Henry Lever,model_1,5
1811-01-11,Henry Lever,model_1,47
1811-01-12,Henry Lever,model_1,30
1811-01-13,Henry Lever,model_1,8
1811-01-14,Henry Lever,model_1,6
1811-01-15,Henry Lever,model_1,7
1811-01-16,Henry Lever,model_1,3
1811-01-17,Henry Lever,model_1,1
1811-01-18,Henry Lever,model_1,1
1811-01-19,Henry Lever,model_1,2
1811-01-20,Henry Lever,model_1,4
1811-01-21,Henry Lever,model_1,11
1811-01-22,Henry Lever,model_1,2
1811-01-23,Henry Lever,model_1,1
1811-01-24,Henry Lever,model_1,9
1811-01-25,Henry Lever,model_1,14
1811-01-26,Henry Lever,model_1,24
1811-01-27,Henry Lever,model_1,23
1811-01-28,Henry Lever,model_1,18
1811-01-29,Henry Lever,model_1,11
1811-01-30,Henry Lever,model_1,0
1811-01-31,Henry Lever,model_1,20
1811-02-01,Henry Lever,model_1,33
1811-02-02,Henry Lever,model_1,39
1811-02-03,Henry Lever,model_1,44
1811-02-04,Henry Lever,model_1,41
1811-02-05,Henry Lever,model_1,31
1811-02-06,Henry Lever,model_1,32
1811-02-07,Henry Lever,model_1,53
1811-02-08,Henry Lever,model_1,62
1811-02-09,Henry Lever,model_1,58
1811-02-10,Henry Lever,model_1,60
1811-02-11,Henry Lever,model_1,32
1811-02-12,Henry Lever,model_1,39
1811-02-13,Henry Lever,model_1,45
1811-02-14,Henry Lever,model_1,61
1811-02-15,Henry Lever,model_1,50
1811-02-16,Henry Lever,model_1,51
1811-02-17,Henry Lever,model_1,81
1811-02-18,Henry Lever,model_1,59
1811-02-19,Henry Lever,model_1,74
1811-02-20,Henry Lever,model_1,69
1811-02-21,Henry Lever,model_1,68
1811-02-22,Henry Lever,model_1,61
1811-02-23,Henry Lever,model_1,63
1811-02-24,Henry Lever,model_1,57
1811-02-25,Henry Lever,model_1,70
1811-02-26,Henry Lever,model_1,96
1811-02-27,Henry Lever,model_1,102
1811-02-28,Henry Lever,model_1,105
1811-03-01,Henry Lever,model_1,98
1811-03-02,Henry Lever,model_1,91
1811-03-03,Henry Lever,model_1,109
1811-03-04,Henry Lever,model_1,125
1811-03-05,Henry Lever,model_1,109
1811-03-06,Henry Lever,model_1,99
1811-03-07,Henry Lever,model_1,94
1811-03-08,Henry Lever,model_1,106
1811-03-09,Henry Lever,model_1,94
1811-03-10,Henry Lever,model_1,103
1811-03-11,Henry Lever,model_1,89
1811-03-12,Henry Lever,model_1,96
1811-03-13,Henry Lever,model_1,90
1811-03-14,Henry Lever,model_1,75
1811-03-15,Henry Lever,model_1,91
1811-03-16,Henry Lever,model_1,88
1811-03-17,Henry Lever,model_1,92
1811-03-18,Henry Lever,model_1,65
1811-03-19,Henry Lever,model_1,73
1811-03-20,Henry Lever,model_1,85
1811-03-21,Henry Lever,model_1,99
1811-03-22,Henry Lever,model_1,96
1811-03-23,Henry Lever,model_1,104
1811-03-24,Henry Lever,model_1,114
1811-03-25,Henry Lever,model_1,111
1811-03-26,Henry Lever,model_1,118
1811-03-27,Henry Lever,model_1,120
1811-03-28,Henry Lever,model_1,113
1811-03-29,Henry Lever,model_1,121
1811-03-30,Henry Lever,model_1,133
1811-03-31,Henry Lever,model_1,130
1811-04-01,Henry Lever,model_1,143
1811-04-02,Henry Lever,model_1,127
1811-04-03,Henry Lever,model_1,121
1811-04-04,Henry Lever,model_1,110
1811-04-05,Henry Lever,model_1,114
1811-04-06,Henry Lever,model_1,115
1811-04-07,Henry Lever,model_1,117
1811-04-08,Henry Lever,model_1,113
1811-04-09,Henry Lever,model_1,102
1811-04-10,Henry Lever,model_1,89
1811-04-11,Henry Lever,model_1,97
1811-04-12,Henry Lever,model_1,94
1811-04-13,Henry Lever,model_1,80
1811-04-14,Henry Lever,model_1,65
1811-04-15,Henry Lever,model_1,83
1811-04-16,Henry Lever,model_1,71
1811-04-17,Henry Lever,model_1,87
1811-04-18,Henry Lever,model_1,75
1811-04-19,Henry Lever,model_1,73
1811-04-20,Henry Lever,model_1,80
1811-04-21,Henry Lever,model_1,89
1811-04-22,Henry Lever,model_1,94
1811-04-23,Henry Lever,model_1,85
1811-04-24,Henry Lever,model_1,87
1811-04-25,Henry Lever,model_1,96
1811-04-26,Henry Lever,model_1,99
1811-04-27,Henry Lever,model_1,90
1811-04-28,Henry Lever,model_1,90
1811-04-29,Henry Lever,model_1,78
1811-04-30,Henry Lever,model_1,79
1811-05-01,Henry Lever,model_1,72
1811-05-02,Henry Lever,model_1,56
1811-05-03,Henry Lever,model_1,33
1811-05-04,Henry Lever,model_1,46
1811-05-05,Henry Lever,model_1,37
1811-05-06,Henry Lever,model_1,47
1811-05-07,Henry Lever,model_1,41
1811-05-08,Henry Lever,model_1,43
1811-05-09,Henry Lever,model_1,40
1811-05-10,Henry Lever,model_1,39
1811-05-11,Henry Lever,model_1,54
1811-05-12,Henry Lever,model_1,68
1811-05-13,Henry Lever,model_1,91
1811-05-14,Henry Lever,model_1,87
1811-05-15,Henry Lever,model_1,89
1811-05-16,Henry Lever,model_1,100
1811-05-17,Henry Lever,model_1,108
1811-05-18,Henry Lever,model_1,116
1811-05-19,Henry Lever,model_1,97
1811-05-20,Henry Lever,model_1,111
1811-05-21,Henry Lever,model_1,110
1811-05-22,Henry Lever,model_1,122
1811-05-23,Henry Lever,model_1,109
1811-05-24,Henry Lever,model_1,118
1811-05-25,Henry Lever,model_1,123
1811-05-26,Henry Lever,model_1,110
1811-05-27,Henry Lever,model_1,122
1811-05-28,Henry Lever,model_1,116
1811-05-29,Henry Lever,model_1,122
1811-05-30,Henry Lever,model_1,140
1811-05-31,Henry Lever,model_1,163
1811-06-01,Henry Lever,model_1,148
1811-06-02,Henry Lever,model_1,140
1811-06-03,Henry Lever,model_1,150
1811-06-04,Henry Lever,model_1,135
1811-06-05,Henry Lever,model_1,124
1811-06-06,Henry Lever,model_1,112
1811-06-07,Henry Lever,model_1,120
1811-06-08,Henry Lever,model_1,109
1811-06-09,Henry Lever,model_1,80
1811-06-10,Henry Lever,model_1,75
1811-06-11,Henry Lever,model_1,35
1811-06-12,Henry Lever,model_1,50
1811-06-13,Henry Lever,model_1,53
1811-06-14,Henry Lever,model_1,62
1811-06-15,Henry Lever,model_1,63
1811-06-16,Henry Lever,model_1,57
1811-06-17,Henry Lever,model_1,53
1811-06-18,Henry Lever,model_1,54
1811-06-19,Henry Lever,model_1,53
1811-06-20,Henry Lever,model_1,41
1811-06-21,Henry Lever,model_1,30
1811-06-22,Henry Lever,model_1,32
1811-06-23,Henry Lever,model_1,31
1811-06-24,Henry Lever,model_1,25
1811-06-25,Henry Lever,model_1,44
1811-06-26,Henry Lever,model_1,65
1811-06-27,Henry Lever,model_1,60
1811-06-28,Henry Lever,model_1,57
1811-06-29,Henry Lever,model_1,56
1811-06-30,Henry Lever,model_1,48
1811-07-01,Henry Lever,model_1,67
1811-07-02,Henry Lever,model_1,78
1811-07-03,Henry Lever,model_1,59
1811-07-04,Henry Lever,model_1,62
1811-07-05,Henry Lever,model_1,62
1811-07-06,Henry Lever,model_1,66
1811-07-07,Henry Lever,model_1,61
1811-07-08,Henry Lever,model_1,61
1811-07-09,Henry Lever,model_1,45
1811-07-10,Henry Lever,model_1,38
1811-07-11,Henry Lever,model_1,29
1811-07-12,Henry Lever,model_1,39
1811-07-13,Henry Lever,model_1,20
1811-07-14,Henry Lever,model_1,15
1811-07-15,Henry Lever,model_1,13
1811-07-16,Henry Lever,model_1,23
1811-07-17,Henry Lever,model_1,25
1811-07-18,Henry Lever,model_1,42
1811-07-19,Henry Lever,model_1,16
1811-07-20,Henry Lever,model_1,22
1811-07-21,Henry Lever,model_1,28
1811-07-22,Henry Lever,model_1,28
1811-07-23,Henry Lever,model_1,19
1811-07-24,Henry Lever,model_1,0
1811-07-25,Henry Lever,model_1,5
1811-07-26,Henry Lever,model_1,22
1811-07-27,Henry Lever,model_1,42
1811-07-28,Henry Lever,model_1,48
1811-07-29,Henry Lever,model_1,49
1811-07-30,Henry Lever,model_1,48
1811-07-31,Henry Lever,model_1,46
1811-08-01,Henry Lever,model_1,25
1811-08-02,Henry Lever,model_1,13
1811-08-03,Henry Lever,model_1,4
1811-08-04,Henry Lever,model_1,21
1811-08-05,Henry Lever,model_1,31
1811-08-06,Henry Lever,model_1,21
1811-08-07,Henry Lever,model_1,35
1811-08-08,Henry Lever,model_1,25
1811-08-09,Henry Lever,model_1,25
1811-08-10,Henry Lever,model_1,23
1811-08-11,Henry Lever,model_1,19
1811-08-12,Henry Lever,model_1,25
1811-08-13,Henry Lever,model_1,40
1811-08-14,Henry Lever,model_1,32
1811-08-15,Henry Lever,model_1,45
1811-08-16,Henry Lever,model_1,52
1811-08-17,Henry Lever,model_1,62
1811-08-18,Henry Lever,model_1,72
1811-08-19,Henry Lever,model_1,88
1811-08-20,Henry Lever,model_1,91
1811-08-21,Henry Lever,model_1,51
1811-08-22,Henry Lever,model_1,68
1811-08-23,Henry Lever,model_1,79
1811-08-24,Henry Lever,model_1,91
1811-08-25,Henry Lever,model_1,105
1811-08-26,Henry Lever,model_1,102
1811-08-27,Henry Lever,model_1,101
1811-08-28,Henry Lever,model_1,95
1811-08-29,Henry Lever,model_1,97
1811-08-30,Henry Lever,model_1,80
1811-08-31,Henry Lever,model_1,85
1811-09-01,Henry Lever,model_1,102
1811-09-02,Henry Lever,model_1,116
1811-09-03,Henry Lever,model_1,102
1811-09-04,Henry Lever,model_1,101
1811-09-05,Henry Lever,model_1,121
1811-09-06,Henry Lever,model_1,98
1811-09-07,Henry Lever,model_1,79
1811-09-08,Henry Lever,model_1,75
1811-09-09,Henry Lever,model_1,71
