Date,Maker,Model,Bullets,Channel,Quantity
1812-05-29,Henry Lever,model_3,bullets_B,TF,55
1812-05-30,Henry Lever,model_3,bullets_B,TF,58
1812-05-31,Henry Lever,model_3,bullets_B,TF,58
1812-06-01,Henry Lever,model_3,bullets_B,TF,59
1812-06-02,Henry Lever,model_3,bullets_B,TF,56
1812-06-03,Henry Lever,model_3,bullets_B,TF,59
1812-06-04,Henry Lever,model_3,bullets_B,TF,60
1812-06-05,Henry Lever,model_3,bullets_B,TF,59
1812-06-06,Henry Lever,model_3,bullets_B,TF,58
1812-06-07,Henry Lever,model_3,bullets_B,TF,56
1812-06-08,Henry Lever,model_3,bullets_B,TF,60
1812-06-09,Henry Lever,model_3,bullets_B,TF,58
1812-06-10,Henry Lever,model_3,bullets_B,TF,57
1812-06-11,Henry Lever,model_3,bullets_B,TF,58
1812-06-12,Henry Lever,model_3,bullets_B,TF,55
1812-06-13,Henry Lever,model_3,bullets_B,TF,53
1812-06-14,Henry Lever,model_3,bullets_B,TF,52
1812-06-15,Henry Lever,model_3,bullets_B,TF,53
1812-06-16,Henry Lever,model_3,bullets_B,TF,55
1812-06-17,Henry Lever,model_3,bullets_B,TF,57
1812-06-18,Henry Lever,model_3,bullets_B,TF,55
1812-06-19,Henry Lever,model_3,bullets_B,TF,58
1812-06-20,Henry Lever,model_3,bullets_B,TF,56
1812-06-21,Henry Lever,model_3,bullets_B,TF,57
1812-06-22,Henry Lever,model_3,bullets_B,TF,54
1812-06-23,Henry Lever,model_3,bullets_B,TF,58
1812-06-24,Henry Lever,model_3,bullets_B,TF,55
1812-06-25,Henry Lever,model_3,bullets_B,TF,52
1812-06-26,Henry Lever,model_3,bullets_B,TF,51
1812-06-27,Henry Lever,model_3,bullets_B,TF,51
1812-06-28,Henry Lever,model_3,bullets_B,TF,48
1812-06-29,Henry Lever,model_3,bullets_B,TF,48
1812-06-30,Henry Lever,model_3,bullets_B,TF,48
1812-07-01,Henry Lever,model_3,bullets_B,TF,47
1812-07-02,Henry Lever,model_3,bullets_B,TF,48
1812-07-03,Henry Lever,model_3,bullets_B,TF,49
1812-07-04,Henry Lever,model_3,bullets_B,TF,47
1812-07-05,Henry Lever,model_3,bullets_B,TF,45
1812-07-06,Henry Lever,model_3,bullets_B,TF,43
1812-07-07,Henry Lever,model_3,bullets_B,TF,47
1812-07-08,Henry Lever,model_3,bullets_B,TF,48
1812-07-09,Henry Lever,model_3,bullets_B,TF,46
1812-07-10,Henry Lever,model_3,bullets_B,TF,46
1812-07-11,Henry Lever,model_3,bullets_B,TF,49
1812-07-12,Henry Lever,model_3,bullets_B,TF,50
1812-07-13,Henry Lever,model_3,bullets_B,TF,50
1812-07-14,Henry Lever,model_3,bullets_B,TF,54
1812-07-15,Henry Lever,model_3,bullets_B,TF,55
1812-07-16,Henry Lever,model_3,bullets_B,TF,55
1812-07-17,Henry Lever,model_3,bullets_B,TF,58
1812-07-18,Henry Lever,model_3,bullets_B,TF,59
1812-07-19,Henry Lever,model_3,bullets_B,TF,55
1812-07-20,Henry Lever,model_3,bullets_B,TF,53
1812-07-21,Henry Lever,model_3,bullets_B,TF,52
1812-07-22,Henry Lever,model_3,bullets_B,TF,52
1812-07-23,Henry Lever,model_3,bullets_B,TF,50
1812-07-24,Henry Lever,model_3,bullets_B,TF,52
1812-07-25,Henry Lever,model_3,bullets_B,TF,56
1812-07-26,Henry Lever,model_3,bullets_B,TF,58
1812-07-27,Henry Lever,model_3,bullets_B,TF,57
1812-07-28,Henry Lever,model_3,bullets_B,TF,53
1812-07-29,Henry Lever,model_3,bullets_B,TF,59
1812-07-30,Henry Lever,model_3,bullets_B,TF,56
1812-07-31,Henry Lever,model_3,bullets_B,TF,54
1812-08-01,Henry Lever,model_3,bullets_B,TF,52
1812-08-02,Henry Lever,model_3,bullets_B,TF,46
1812-08-03,Henry Lever,model_3,bullets_B,TF,49
1812-08-04,Henry Lever,model_3,bullets_B,TF,46
1812-08-05,Henry Lever,model_3,bullets_B,TF,47
1812-08-06,Henry Lever,model_3,bullets_B,TF,48
1812-08-07,Henry Lever,model_3,bullets_B,TF,48
1812-08-08,Henry Lever,model_3,bullets_B,TF,48
1812-08-09,Henry Lever,model_3,bullets_B,TF,47
1812-08-10,Henry Lever,model_3,bullets_B,TF,48
1812-08-11,Henry Lever,model_3,bullets_B,TF,46
1812-08-12,Henry Lever,model_3,bullets_B,TF,48
1812-08-13,Henry Lever,model_3,bullets_B,TF,47
1812-08-14,Henry Lever,model_3,bullets_B,TF,48
1812-08-15,Henry Lever,model_3,bullets_B,TF,47
1812-08-16,Henry Lever,model_3,bullets_B,TF,47
1812-08-17,Henry Lever,model_3,bullets_B,TF,46
1812-08-18,Henry Lever,model_3,bullets_B,TF,45
1812-08-19,Henry Lever,model_3,bullets_B,TF,47
1812-08-20,Henry Lever,model_3,bullets_B,TF,46
1812-08-21,Henry Lever,model_3,bullets_B,TF,46
1812-08-22,Henry Lever,model_3,bullets_B,TF,47
1812-08-23,Henry Lever,model_3,bullets_B,TF,46
1812-08-24,Henry Lever,model_3,bullets_B,TF,49
1812-08-25,Henry Lever,model_3,bullets_B,TF,53
1812-08-26,Henry Lever,model_3,bullets_B,TF,51
1812-08-27,Henry Lever,model_3,bullets_B,TF,49
1812-08-28,Henry Lever,model_3,bullets_B,TF,47
1812-08-29,Henry Lever,model_3,bullets_B,TF,42
1812-08-30,Henry Lever,model_3,bullets_B,TF,42
1812-08-31,Henry Lever,model_3,bullets_B,TF,35
1812-09-01,Henry Lever,model_3,bullets_B,TF,34
1812-09-02,Henry Lever,model_3,bullets_B,TF,32
1812-09-03,Henry Lever,model_3,bullets_B,TF,29
1812-09-04,Henry Lever,model_3,bullets_B,TF,28
1812-09-05,Henry Lever,model_3,bullets_B,TF,29
1812-09-06,Henry Lever,model_3,bullets_B,TF,31
1812-09-07,Henry Lever,model_3,bullets_B,TF,31
1812-09-08,Henry Lever,model_3,bullets_B,TF,29
1812-09-09,Henry Lever,model_3,bullets_B,TF,31
1812-09-10,Henry Lever,model_3,bullets_B,TF,28
1812-09-11,Henry Lever,model_3,bullets_B,TF,31
1812-09-12,Henry Lever,model_3,bullets_B,TF,29
1812-09-13,Henry Lever,model_3,bullets_B,TF,27
1812-09-14,Henry Lever,model_3,bullets_B,TF,24
1812-09-15,Henry Lever,model_3,bullets_B,TF,24
1812-09-16,Henry Lever,model_3,bullets_B,TF,23
1812-09-17,Henry Lever,model_3,bullets_B,TF,24
1812-09-18,Henry Lever,model_3,bullets_B,TF,24
1812-09-19,Henry Lever,model_3,bullets_B,TF,25
1812-09-20,Henry Lever,model_3,bullets_B,TF,26
1812-09-21,Henry Lever,model_3,bullets_B,TF,27
1812-09-22,Henry Lever,model_3,bullets_B,TF,25
1812-09-23,Henry Lever,model_3,bullets_B,TF,30
1812-09-24,Henry Lever,model_3,bullets_B,TF,31
1812-09-25,Henry Lever,model_3,bullets_B,TF,36
1812-09-26,Henry Lever,model_3,bullets_B,TF,32
1812-09-27,Henry Lever,model_3,bullets_B,TF,33
1812-09-28,Henry Lever,model_3,bullets_B,TF,35
1812-09-29,Henry Lever,model_3,bullets_B,TF,35
1812-09-30,Henry Lever,model_3,bullets_B,TF,38
1812-10-01,Henry Lever,model_3,bullets_B,TF,39
1812-10-02,Henry Lever,model_3,bullets_B,TF,34
1812-10-03,Henry Lever,model_3,bullets_B,TF,38
1812-10-04,Henry Lever,model_3,bullets_B,TF,39
1812-10-05,Henry Lever,model_3,bullets_B,TF,37
1812-10-06,Henry Lever,model_3,bullets_B,TF,39
1812-10-07,Henry Lever,model_3,bullets_B,TF,41
1812-10-08,Henry Lever,model_3,bullets_B,TF,42
1812-10-09,Henry Lever,model_3,bullets_B,TF,40
1812-10-10,Henry Lever,model_3,bullets_B,TF,40
1812-10-11,Henry Lever,model_3,bullets_B,TF,38
1812-10-12,Henry Lever,model_3,bullets_B,TF,39
1812-10-13,Henry Lever,model_3,bullets_B,TF,41
1812-10-14,Henry Lever,model_3,bullets_B,TF,39
1812-10-15,Henry Lever,model_3,bullets_B,TF,37
1812-10-16,Henry Lever,model_3,bullets_B,TF,34
1812-10-17,Henry Lever,model_3,bullets_B,TF,29
1812-10-18,Henry Lever,model_3,bullets_B,TF,32
1812-10-19,Henry Lever,model_3,bullets_B,TF,33
1812-10-20,Henry Lever,model_3,bullets_B,TF,37
1812-10-21,Henry Lever,model_3,bullets_B,TF,40
1812-10-22,Henry Lever,model_3,bullets_B,TF,41
1812-10-23,Henry Lever,model_3,bullets_B,TF,43
1812-10-24,Henry Lever,model_3,bullets_B,TF,43
1812-10-25,Henry Lever,model_3,bullets_B,TF,44
1812-10-26,Henry Lever,model_3,bullets_B,TF,47
1812-10-27,Henry Lever,model_3,bullets_B,TF,49
1812-10-28,Henry Lever,model_3,bullets_B,TF,53
1812-10-29,Henry Lever,model_3,bullets_B,TF,49
1812-10-30,Henry Lever,model_3,bullets_B,TF,45
1812-10-31,Henry Lever,model_3,bullets_B,TF,42
1812-11-01,Henry Lever,model_3,bullets_B,TF,41
1812-11-02,Henry Lever,model_3,bullets_B,TF,39
1812-11-03,Henry Lever,model_3,bullets_B,TF,39
1812-11-04,Henry Lever,model_3,bullets_B,TF,40
1812-11-05,Henry Lever,model_3,bullets_B,TF,40
1812-11-06,Henry Lever,model_3,bullets_B,TF,45
1812-11-07,Henry Lever,model_3,bullets_B,TF,41
1812-11-08,Henry Lever,model_3,bullets_B,TF,38
1812-11-09,Henry Lever,model_3,bullets_B,TF,38
1812-11-10,Henry Lever,model_3,bullets_B,TF,37
1812-11-11,Henry Lever,model_3,bullets_B,TF,33
1812-11-12,Henry Lever,model_3,bullets_B,TF,32
1812-11-13,Henry Lever,model_3,bullets_B,TF,33
1812-11-14,Henry Lever,model_3,bullets_B,TF,31
1812-11-15,Henry Lever,model_3,bullets_B,TF,31
1812-11-16,Henry Lever,model_3,bullets_B,TF,34
1812-11-17,Henry Lever,model_3,bullets_B,TF,29
1812-11-18,Henry Lever,model_3,bullets_B,TF,29
1812-11-19,Henry Lever,model_3,bullets_B,TF,27
1812-11-20,Henry Lever,model_3,bullets_B,TF,24
1812-11-21,Henry Lever,model_3,bullets_B,TF,25
1812-11-22,Henry Lever,model_3,bullets_B,TF,27
1812-11-23,Henry Lever,model_3,bullets_B,TF,23
1812-11-24,Henry Lever,model_3,bullets_B,TF,21
1812-11-25,Henry Lever,model_3,bullets_B,TF,21
1812-11-26,Henry Lever,model_3,bullets_B,TF,21
1812-11-27,Henry Lever,model_3,bullets_B,TF,23
1812-11-28,Henry Lever,model_3,bullets_B,TF,25
1812-11-29,Henry Lever,model_3,bullets_B,TF,20
1812-11-30,Henry Lever,model_3,bullets_B,TF,21
1812-12-01,Henry Lever,model_3,bullets_B,TF,17
1812-12-02,Henry Lever,model_3,bullets_B,TF,16
1812-12-03,Henry Lever,model_3,bullets_B,TF,18
1812-12-04,Henry Lever,model_3,bullets_B,TF,15
1812-12-05,Henry Lever,model_3,bullets_B,TF,13
1812-12-06,Henry Lever,model_3,bullets_B,TF,10
1812-12-07,Henry Lever,model_3,bullets_B,TF,10
1812-12-08,Henry Lever,model_3,bullets_B,TF,10
1812-12-09,Henry Lever,model_3,bullets_B,TF,7
1812-12-10,Henry Lever,model_3,bullets_B,TF,8
1812-12-11,Henry Lever,model_3,bullets_B,TF,10
1812-12-12,Henry Lever,model_3,bullets_B,TF,11
1812-12-13,Henry Lever,model_3,bullets_B,TF,9
1812-12-14,Henry Lever,model_3,bullets_B,TF,9
1812-12-15,Henry Lever,model_3,bullets_B,TF,11
1812-12-16,Henry Lever,model_3,bullets_B,TF,12
1812-12-17,Henry Lever,model_3,bullets_B,TF,9
1812-12-18,Henry Lever,model_3,bullets_B,TF,8
1812-12-19,Henry Lever,model_3,bullets_B,TF,8
1812-12-20,Henry Lever,model_3,bullets_B,TF,11
1812-12-21,Henry Lever,model_3,bullets_B,TF,10
1812-12-22,Henry Lever,model_3,bullets_B,TF,8
1812-12-23,Henry Lever,model_3,bullets_B,TF,10
1812-12-24,Henry Lever,model_3,bullets_B,TF,12
1812-12-25,Henry Lever,model_3,bullets_B,TF,13
1812-12-26,Henry Lever,model_3,bullets_B,TF,13
1812-12-27,Henry Lever,model_3,bullets_B,TF,11
1812-12-28,Henry Lever,model_3,bullets_B,TF,9
1812-12-29,Henry Lever,model_3,bullets_B,TF,7
1812-12-30,Henry Lever,model_3,bullets_B,TF,5
1812-12-31,Henry Lever,model_3,bullets_B,TF,5
1813-01-01,Henry Lever,model_3,bullets_B,TF,2
1813-01-02,Henry Lever,model_3,bullets_B,TF,1
1813-01-03,Henry Lever,model_3,bullets_B,TF,2
1813-01-04,Henry Lever,model_3,bullets_B,TF,0
1813-01-05,Henry Lever,model_3,bullets_B,TF,1
1813-01-06,Henry Lever,model_3,bullets_B,TF,2
1813-01-07,Henry Lever,model_3,bullets_B,TF,0
1813-01-08,Henry Lever,model_3,bullets_B,TF,0
1813-01-09,Henry Lever,model_3,bullets_B,TF,3
1813-01-10,Henry Lever,model_3,bullets_B,TF,4
1813-01-11,Henry Lever,model_3,bullets_B,TF,2
1813-01-12,Henry Lever,model_3,bullets_B,TF,2
1813-01-13,Henry Lever,model_3,bullets_B,TF,3
1813-01-14,Henry Lever,model_3,bullets_B,TF,2
1813-01-15,Henry Lever,model_3,bullets_B,TF,1
1813-01-16,Henry Lever,model_3,bullets_B,TF,0
1813-01-17,Henry Lever,model_3,bullets_B,TF,5
1813-01-18,Henry Lever,model_3,bullets_B,TF,5
1813-01-19,Henry Lever,model_3,bullets_B,TF,6
1813-01-20,Henry Lever,model_3,bullets_B,TF,8
1813-01-21,Henry Lever,model_3,bullets_B,TF,9
1813-01-22,Henry Lever,model_3,bullets_B,TF,12
1813-01-23,Henry Lever,model_3,bullets_B,TF,9
1813-01-24,Henry Lever,model_3,bullets_B,TF,8
1813-01-25,Henry Lever,model_3,bullets_B,TF,7
1813-01-26,Henry Lever,model_3,bullets_B,TF,4
1813-01-27,Henry Lever,model_3,bullets_B,TF,1
1813-01-28,Henry Lever,model_3,bullets_B,TF,0
1813-01-29,Henry Lever,model_3,bullets_B,TF,7
1813-01-30,Henry Lever,model_3,bullets_B,TF,11
1813-01-31,Henry Lever,model_3,bullets_B,TF,9
1813-02-01,Henry Lever,model_3,bullets_B,TF,10
1813-02-02,Henry Lever,model_3,bullets_B,TF,10
1813-02-03,Henry Lever,model_3,bullets_B,TF,12
1813-02-04,Henry Lever,model_3,bullets_B,TF,7
1813-02-05,Henry Lever,model_3,bullets_B,TF,5
1813-02-06,Henry Lever,model_3,bullets_B,TF,7
1813-02-07,Henry Lever,model_3,bullets_B,TF,5
1813-02-08,Henry Lever,model_3,bullets_B,TF,0
1813-02-09,Henry Lever,model_3,bullets_B,TF,5
1813-02-10,Henry Lever,model_3,bullets_B,TF,6
1813-02-11,Henry Lever,model_3,bullets_B,TF,4
1813-02-12,Henry Lever,model_3,bullets_B,TF,4
1813-02-13,Henry Lever,model_3,bullets_B,TF,3
1813-02-14,Henry Lever,model_3,bullets_B,TF,5
1813-02-15,Henry Lever,model_3,bullets_B,TF,9
1813-02-16,Henry Lever,model_3,bullets_B,TF,6
1813-02-17,Henry Lever,model_3,bullets_B,TF,6
1813-02-18,Henry Lever,model_3,bullets_B,TF,9
1813-02-19,Henry Lever,model_3,bullets_B,TF,5
1813-02-20,Henry Lever,model_3,bullets_B,TF,4
1813-02-21,Henry Lever,model_3,bullets_B,TF,4
1813-02-22,Henry Lever,model_3,bullets_B,TF,1
1813-02-23,Henry Lever,model_3,bullets_B,TF,1
1813-02-24,Henry Lever,model_3,bullets_B,TF,1
1813-02-25,Henry Lever,model_3,bullets_B,TF,1
1813-02-26,Henry Lever,model_3,bullets_B,TF,1
1813-02-27,Henry Lever,model_3,bullets_B,TF,0
1813-02-28,Henry Lever,model_3,bullets_B,TF,1
1813-03-01,Henry Lever,model_3,bullets_B,TF,0
1813-03-02,Henry Lever,model_3,bullets_B,TF,3
1813-03-03,Henry Lever,model_3,bullets_B,TF,5
1813-03-04,Henry Lever,model_3,bullets_B,TF,5
1813-03-05,Henry Lever,model_3,bullets_B,TF,2
1813-03-06,Henry Lever,model_3,bullets_B,TF,3
1813-03-07,Henry Lever,model_3,bullets_B,TF,6
1813-03-08,Henry Lever,model_3,bullets_B,TF,6
1813-03-09,Henry Lever,model_3,bullets_B,TF,8
1813-03-10,Henry Lever,model_3,bullets_B,TF,12
1813-03-11,Henry Lever,model_3,bullets_B,TF,10
1813-03-12,Henry Lever,model_3,bullets_B,TF,10
1813-03-13,Henry Lever,model_3,bullets_B,TF,9
1813-03-14,Henry Lever,model_3,bullets_B,TF,13
1813-03-15,Henry Lever,model_3,bullets_B,TF,11
1813-03-16,Henry Lever,model_3,bullets_B,TF,15
1813-03-17,Henry Lever,model_3,bullets_B,TF,11
1813-03-18,Henry Lever,model_3,bullets_B,TF,9
1813-03-19,Henry Lever,model_3,bullets_B,TF,7
1813-03-20,Henry Lever,model_3,bullets_B,TF,7
1813-03-21,Henry Lever,model_3,bullets_B,TF,3
1813-03-22,Henry Lever,model_3,bullets_B,TF,3
1813-03-23,Henry Lever,model_3,bullets_B,TF,2
1813-03-24,Henry Lever,model_3,bullets_B,TF,5
1813-03-25,Henry Lever,model_3,bullets_B,TF,3
1813-03-26,Henry Lever,model_3,bullets_B,TF,2
1813-03-27,Henry Lever,model_3,bullets_B,TF,3
1813-03-28,Henry Lever,model_3,bullets_B,TF,5
1813-03-29,Henry Lever,model_3,bullets_B,TF,3
1813-03-30,Henry Lever,model_3,bullets_B,TF,6
1813-03-31,Henry Lever,model_3,bullets_B,TF,3
1813-04-01,Henry Lever,model_3,bullets_B,TF,1
1813-04-02,Henry Lever,model_3,bullets_B,TF,4
1813-04-03,Henry Lever,model_3,bullets_B,TF,3
1813-04-04,Henry Lever,model_3,bullets_B,TF,4
1813-04-05,Henry Lever,model_3,bullets_B,TF,3
1813-04-06,Henry Lever,model_3,bullets_B,TF,3
1813-04-07,Henry Lever,model_3,bullets_B,TF,4
1813-04-08,Henry Lever,model_3,bullets_B,TF,5
1813-04-09,Henry Lever,model_3,bullets_B,TF,1
1813-04-10,Henry Lever,model_3,bullets_B,TF,0
1813-04-11,Henry Lever,model_3,bullets_B,TF,1
1813-04-12,Henry Lever,model_3,bullets_B,TF,4
1813-04-13,Henry Lever,model_3,bullets_B,TF,2
1813-04-14,Henry Lever,model_3,bullets_B,TF,3
1813-04-15,Henry Lever,model_3,bullets_B,TF,8
1813-04-16,Henry Lever,model_3,bullets_B,TF,9
1813-04-17,Henry Lever,model_3,bullets_B,TF,11
1813-04-18,Henry Lever,model_3,bullets_B,TF,13
1813-04-19,Henry Lever,model_3,bullets_B,TF,11
1813-04-20,Henry Lever,model_3,bullets_B,TF,13
1813-04-21,Henry Lever,model_3,bullets_B,TF,13
1813-04-22,Henry Lever,model_3,bullets_B,TF,13
1813-04-23,Henry Lever,model_3,bullets_B,TF,16
1813-04-24,Henry Lever,model_3,bullets_B,TF,18
1813-04-25,Henry Lever,model_3,bullets_B,TF,17
1813-04-26,Henry Lever,model_3,bullets_B,TF,15
1813-04-27,Henry Lever,model_3,bullets_B,TF,17
1813-04-28,Henry Lever,model_3,bullets_B,TF,15
1813-04-29,Henry Lever,model_3,bullets_B,TF,15
1813-04-30,Henry Lever,model_3,bullets_B,TF,13
1813-05-01,Henry Lever,model_3,bullets_B,TF,16
1813-05-02,Henry Lever,model_3,bullets_B,TF,14
1813-05-03,Henry Lever,model_3,bullets_B,TF,16
1813-05-04,Henry Lever,model_3,bullets_B,TF,14
1813-05-05,Henry Lever,model_3,bullets_B,TF,18
1813-05-06,Henry Lever,model_3,bullets_B,TF,17
1813-05-07,Henry Lever,model_3,bullets_B,TF,18
1813-05-08,Henry Lever,model_3,bullets_B,TF,21
1813-05-09,Henry Lever,model_3,bullets_B,TF,19
1813-05-10,Henry Lever,model_3,bullets_B,TF,13
1813-05-11,Henry Lever,model_3,bullets_B,TF,13
1813-05-12,Henry Lever,model_3,bullets_B,TF,10
1813-05-13,Henry Lever,model_3,bullets_B,TF,11
1813-05-14,Henry Lever,model_3,bullets_B,TF,15
1813-05-15,Henry Lever,model_3,bullets_B,TF,16
1813-05-16,Henry Lever,model_3,bullets_B,TF,13
1813-05-17,Henry Lever,model_3,bullets_B,TF,10
1813-05-18,Henry Lever,model_3,bullets_B,TF,9
1813-05-19,Henry Lever,model_3,bullets_B,TF,10
1813-05-20,Henry Lever,model_3,bullets_B,TF,9
1813-05-21,Henry Lever,model_3,bullets_B,TF,8
1813-05-22,Henry Lever,model_3,bullets_B,TF,7
1813-05-23,Henry Lever,model_3,bullets_B,TF,6
1813-05-24,Henry Lever,model_3,bullets_B,TF,7
1813-05-25,Henry Lever,model_3,bullets_B,TF,4
1813-05-26,Henry Lever,model_3,bullets_B,TF,8
1813-05-27,Henry Lever,model_3,bullets_B,TF,8
1813-05-28,Henry Lever,model_3,bullets_B,TF,8
1813-05-29,Henry Lever,model_3,bullets_B,TF,9
1813-05-30,Henry Lever,model_3,bullets_B,TF,8
1813-05-31,Henry Lever,model_3,bullets_B,TF,6
1813-06-01,Henry Lever,model_3,bullets_B,TF,6
1813-06-02,Henry Lever,model_3,bullets_B,TF,1
1813-06-03,Henry Lever,model_3,bullets_B,TF,1
1813-06-04,Henry Lever,model_3,bullets_B,TF,0
1813-06-05,Henry Lever,model_3,bullets_B,TF,0
1813-06-06,Henry Lever,model_3,bullets_B,TF,2
1813-06-07,Henry Lever,model_3,bullets_B,TF,1
1813-06-08,Henry Lever,model_3,bullets_B,TF,0
1813-06-09,Henry Lever,model_3,bullets_B,TF,3
1813-06-10,Henry Lever,model_3,bullets_B,TF,1
1813-06-11,Henry Lever,model_3,bullets_B,TF,0
1813-06-12,Henry Lever,model_3,bullets_B,TF,4
1813-06-13,Henry Lever,model_3,bullets_B,TF,6
1813-06-14,Henry Lever,model_3,bullets_B,TF,6
1813-06-15,Henry Lever,model_3,bullets_B,TF,6
1813-06-16,Henry Lever,model_3,bullets_B,TF,6
1813-06-17,Henry Lever,model_3,bullets_B,TF,9
1813-06-18,Henry Lever,model_3,bullets_B,TF,8
1813-06-19,Henry Lever,model_3,bullets_B,TF,7
1813-06-20,Henry Lever,model_3,bullets_B,TF,7
1813-06-21,Henry Lever,model_3,bullets_B,TF,7
1813-06-22,Henry Lever,model_3,bullets_B,TF,10
1813-06-23,Henry Lever,model_3,bullets_B,TF,10
1813-06-24,Henry Lever,model_3,bullets_B,TF,11
1813-06-25,Henry Lever,model_3,bullets_B,TF,9
1813-06-26,Henry Lever,model_3,bullets_B,TF,2
1813-06-27,Henry Lever,model_3,bullets_B,TF,3
1813-06-28,Henry Lever,model_3,bullets_B,TF,1
1813-06-29,Henry Lever,model_3,bullets_B,TF,1
1813-06-30,Henry Lever,model_3,bullets_B,TF,1
1813-07-01,Henry Lever,model_3,bullets_B,TF,5
1813-07-02,Henry Lever,model_3,bullets_B,TF,7
1813-07-03,Henry Lever,model_3,bullets_B,TF,5
1813-07-04,Henry Lever,model_3,bullets_B,TF,6
1813-07-05,Henry Lever,model_3,bullets_B,TF,6
1813-07-06,Henry Lever,model_3,bullets_B,TF,6
1813-07-07,Henry Lever,model_3,bullets_B,TF,5
1813-07-08,Henry Lever,model_3,bullets_B,TF,7
1813-07-09,Henry Lever,model_3,bullets_B,TF,7
1813-07-10,Henry Lever,model_3,bullets_B,TF,11
1813-07-11,Henry Lever,model_3,bullets_B,TF,11
1813-07-12,Henry Lever,model_3,bullets_B,TF,8
1813-07-13,Henry Lever,model_3,bullets_B,TF,9
1813-07-14,Henry Lever,model_3,bullets_B,TF,8
1813-07-15,Henry Lever,model_3,bullets_B,TF,11
1813-07-16,Henry Lever,model_3,bullets_B,TF,12
1813-07-17,Henry Lever,model_3,bullets_B,TF,14
1813-07-18,Henry Lever,model_3,bullets_B,TF,14
1813-07-19,Henry Lever,model_3,bullets_B,TF,15
1813-07-20,Henry Lever,model_3,bullets_B,TF,14
1813-07-21,Henry Lever,model_3,bullets_B,TF,15
1813-07-22,Henry Lever,model_3,bullets_B,TF,12
1813-07-23,Henry Lever,model_3,bullets_B,TF,13
1813-07-24,Henry Lever,model_3,bullets_B,TF,10
1813-07-25,Henry Lever,model_3,bullets_B,TF,8
1813-07-26,Henry Lever,model_3,bullets_B,TF,7
1813-07-27,Henry Lever,model_3,bullets_B,TF,13
1813-07-28,Henry Lever,model_3,bullets_B,TF,8
1813-07-29,Henry Lever,model_3,bullets_B,TF,13
1813-07-30,Henry Lever,model_3,bullets_B,TF,11
1813-07-31,Henry Lever,model_3,bullets_B,TF,14
1813-08-01,Henry Lever,model_3,bullets_B,TF,14
1813-08-02,Henry Lever,model_3,bullets_B,TF,14
1813-08-03,Henry Lever,model_3,bullets_B,TF,8
1813-08-04,Henry Lever,model_3,bullets_B,TF,11
1813-08-05,Henry Lever,model_3,bullets_B,TF,10
1813-08-06,Henry Lever,model_3,bullets_B,TF,7
1813-08-07,Henry Lever,model_3,bullets_B,TF,13
1813-08-08,Henry Lever,model_3,bullets_B,TF,10
1813-08-09,Henry Lever,model_3,bullets_B,TF,11
1813-08-10,Henry Lever,model_3,bullets_B,TF,12
1813-08-11,Henry Lever,model_3,bullets_B,TF,9
1813-08-12,Henry Lever,model_3,bullets_B,TF,11
1813-08-13,Henry Lever,model_3,bullets_B,TF,7
1813-08-14,Henry Lever,model_3,bullets_B,TF,5
1813-08-15,Henry Lever,model_3,bullets_B,TF,2
1813-08-16,Henry Lever,model_3,bullets_B,TF,4
1813-08-17,Henry Lever,model_3,bullets_B,TF,4
1813-08-18,Henry Lever,model_3,bullets_B,TF,5
1813-08-19,Henry Lever,model_3,bullets_B,TF,7
1813-08-20,Henry Lever,model_3,bullets_B,TF,8
1813-08-21,Henry Lever,model_3,bullets_B,TF,1
1813-08-22,Henry Lever,model_3,bullets_B,TF,2
1813-08-23,Henry Lever,model_3,bullets_B,TF,1
1813-08-24,Henry Lever,model_3,bullets_B,TF,5
1813-08-25,Henry Lever,model_3,bullets_B,TF,7
1813-08-26,Henry Lever,model_3,bullets_B,TF,6
1813-08-27,Henry Lever,model_3,bullets_B,TF,6
1813-08-28,Henry Lever,model_3,bullets_B,TF,4
1813-08-29,Henry Lever,model_3,bullets_B,TF,5
1813-08-30,Henry Lever,model_3,bullets_B,TF,6
1813-08-31,Henry Lever,model_3,bullets_B,TF,6
1813-09-01,Henry Lever,model_3,bullets_B,TF,7
1813-09-02,Henry Lever,model_3,bullets_B,TF,8
1813-09-03,Henry Lever,model_3,bullets_B,TF,7
1813-09-04,Henry Lever,model_3,bullets_B,TF,6
1813-09-05,Henry Lever,model_3,bullets_B,TF,3
1813-09-06,Henry Lever,model_3,bullets_B,TF,3
1813-09-07,Henry Lever,model_3,bullets_B,TF,1
1813-09-08,Henry Lever,model_3,bullets_B,TF,2
1813-09-09,Henry Lever,model_3,bullets_B,TF,7
1813-09-10,Henry Lever,model_3,bullets_B,TF,5
1813-09-11,Henry Lever,model_3,bullets_B,TF,13
1813-09-12,Henry Lever,model_3,bullets_B,TF,8
1813-09-13,Henry Lever,model_3,bullets_B,TF,10
1813-09-14,Henry Lever,model_3,bullets_B,TF,4
1813-09-15,Henry Lever,model_3,bullets_B,TF,4
1813-09-16,Henry Lever,model_3,bullets_B,TF,8
1813-09-17,Henry Lever,model_3,bullets_B,TF,5
1813-09-18,Henry Lever,model_3,bullets_B,TF,5
1813-09-19,Henry Lever,model_3,bullets_B,TF,4
1813-09-20,Henry Lever,model_3,bullets_B,TF,1
1813-09-21,Henry Lever,model_3,bullets_B,TF,2
